_id,algoname,clientID,symbol,realised,unrealised,sum,balance
655d9c710bc4ecf4b936e5ed,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343400CE,0,2650.5,2650.5,2400000
655d9c710bc4ecf4b936e5ee,ExpiryWedBHLBN,D8460005,BANKNIFTY22NOV2343400CE,0,2686.5,2686.5,1400000
655d9c930bc4ecf4b936e5ef,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2342300PE,-3,0,-3,2700000
655d9c930bc4ecf4b936e5f0,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2342300PE,-1.5,0,-1.5,2400000
655d9c930bc4ecf4b936e5f1,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2342300PE,-1.5,0,-1.5,5000000
655d9c990bc4ecf4b936e5f2,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343300PE,-1033.5,0,-1033.5,5000000
655d9c990bc4ecf4b936e5f3,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343300PE,-1033.95,0,-1033.95,2400000
655d9c990bc4ecf4b936e5f4,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343300PE,-2040.9,0,-2040.9,2700000
655d9caa0bc4ecf4b936e5f5,DOZB_BN,B1700057,BANKNIFTY22NOV2343400CE,0,946.5,946.5,5000000
655d9caa0bc4ecf4b936e5f6,DOZ_BN,D9550012,BANKNIFTY22NOV2344100CE,0,51,51,3000000
655d9caa0bc4ecf4b936e5f7,DOZ_BN,D9550016,BANKNIFTY22NOV2344100CE,0,51,51,1600000
655d9caa0bc4ecf4b936e5f8,DOZ_BN,B1700057,BANKNIFTY22NOV2344100CE,0,12.75,12.75,5000000
655d9caa0bc4ecf4b936e5f9,DOZ_BN,D9550016,BANKNIFTY22NOV2343400CE,0,3445.2,3445.2,1600000
655d9caa0bc4ecf4b936e5fa,DOZ_BN,B1700057,BANKNIFTY22NOV2343400CE,0,861.75,861.75,5000000
655d9caa0bc4ecf4b936e5fb,DOZ_BN,D9550012,BANKNIFTY22NOV2343400CE,0,3444,3444,3000000
655d9ce40bc4ecf4b936e5fc,DOZB_BN,B1700057,BANKNIFTY22NOV2343300PE,-1286.25,0,-1286.25,5000000
655d9ce40bc4ecf4b936e5fd,DOZ_BN,D9550016,BANKNIFTY22NOV2343300PE,0,-5400,-5400,1600000
655d9ce40bc4ecf4b936e5fe,DOZ_BN,D9550012,BANKNIFTY22NOV2343300PE,0,-5376,-5376,3000000
655d9ce40bc4ecf4b936e5ff,DOZ_BN,B1700057,BANKNIFTY22NOV2343300PE,0,-1344,-1344,5000000
655d9d220bc4ecf4b936e600,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2344000CE,0,4.5,4.5,5000000
655d9d280bc4ecf4b936e601,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2343300CE,0,1143,1143,5000000
655d9d5a0bc4ecf4b936e602,RenkoExpBN,D8460002,BANKNIFTY22NOV2343300CE,0,3927,3927,2700000
655d9d5a0bc4ecf4b936e603,RenkoExpBN,D7730007,BANKNIFTY22NOV2343300CE,0,1960.5,1960.5,1800000
655d9d5a0bc4ecf4b936e604,RenkoExpBN,B1700057,BANKNIFTY22NOV2343300CE,0,3900,3900,5000000
655d9d5a0bc4ecf4b936e605,RenkoExpBN,D7730008,BANKNIFTY22NOV2343300CE,0,1950,1950,2000000
655d9d5a0bc4ecf4b936e606,RenkoExpBN,D9550002,BANKNIFTY22NOV2343300CE,0,1950,1950,2400000
655d9d990bc4ecf4b936e607,DRB_N,D7730022,NIFTY23NOV2320100CE,35,0,35,650000
655d9d990bc4ecf4b936e608,DRB_N,D8460002,NIFTY23NOV2320100CE,35,0,35,2700000
655d9d990bc4ecf4b936e609,DRB_N,D9550016,NIFTY23NOV2320100CE,35,0,35,1600000
655d9d990bc4ecf4b936e60a,DRBS_N,B1700057,NIFTY23NOV2320100CE,22.5,0,22.5,5000000
655d9d9e0bc4ecf4b936e60b,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2342400PE,0,51,51,2700000
655d9d9e0bc4ecf4b936e60c,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2342400PE,0,25.5,25.5,5000000
655d9d9e0bc4ecf4b936e60d,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2342400PE,0,25.5,25.5,2400000
655d9da40bc4ecf4b936e60e,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2343200PE,0,-4527,-4527,2700000
655d9da40bc4ecf4b936e60f,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2343200PE,0,-2263.5,-2263.5,5000000
655d9da40bc4ecf4b936e610,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2343200PE,0,-2268,-2268,2400000
655d9f020bc4ecf4b936e611,DOZ_BN,D9550016,BANKNIFTY22NOV2343300CE,0,3167.4,3167.4,1600000
655d9f020bc4ecf4b936e612,DOZB_BN,B1700057,BANKNIFTY22NOV2343300CE,0,791.25,791.25,5000000
655d9f020bc4ecf4b936e613,DOZ_BN,D9550012,BANKNIFTY22NOV2343300CE,0,3165,3165,3000000
655d9f020bc4ecf4b936e614,DOZ_BN,B1700057,BANKNIFTY22NOV2343300CE,0,790.5,790.5,5000000
655da0a30bc4ecf4b936e615,Exp3StatBN,B1700057,BANKNIFTY22NOV2342700PE,84,0,84,5000000
655da0a80bc4ecf4b936e616,Exp3StatBN,B1700057,BANKNIFTY22NOV2343400PE,-5832,0,-5832,5000000
655da2100bc4ecf4b936e617,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2342900PE,44.25,0,44.25,5000000
655da2100bc4ecf4b936e618,ExpiryBHLBN,B1700057,BANKNIFTY22NOV2343400PE,-768,0,-768,5000000
655da36f0bc4ecf4b936e619,ExpWStdBHLBN,D9550002,BANKNIFTY22NOV2342200PE,0,1.5,1.5,2400000
655da36f0bc4ecf4b936e61a,ExpWStdBHLBN,B1700057,BANKNIFTY22NOV2342200PE,0,1.5,1.5,5000000
655da36f0bc4ecf4b936e61b,ExpWStdBHLBN,D8460002,BANKNIFTY22NOV2342200PE,0,3,3,2700000
655da3760bc4ecf4b936e61c,RenkoExpBN,D7730007,BANKNIFTY22NOV2343200CE,0,1009.5,1009.5,1800000
655da3760bc4ecf4b936e61d,RenkoExpBN,D8460002,BANKNIFTY22NOV2343200CE,0,2040,2040,2700000
655da3760bc4ecf4b936e61e,RenkoExpBN,D7730008,BANKNIFTY22NOV2343200CE,0,1020,1020,2000000
655da3760bc4ecf4b936e61f,RenkoExpBN,B1700057,BANKNIFTY22NOV2343200CE,0,1989,1989,5000000
655da3760bc4ecf4b936e620,RenkoExpBN,D9550002,BANKNIFTY22NOV2343200CE,0,994.5,994.5,2400000
655da37b0bc4ecf4b936e621,DOZB_BN,B1700057,BANKNIFTY22NOV2343200PE,0,-403.5,-403.5,5000000
655da51a0bc4ecf4b936e622,DRBS_N,B1700057,NIFTY23NOV2319300PE,2.5,0,2.5,5000000
655da5c90bc4ecf4b936e623,DOZB_BN,B1700057,BANKNIFTY22NOV2343200CE,0,3,3,5000000
655da5ca0bc4ecf4b936e624,DOZ_BN,D9550016,BANKNIFTY22NOV2343200CE,0,16.5,16.5,1600000
655da5ca0bc4ecf4b936e625,DOZ_BN,D9550012,BANKNIFTY22NOV2343200CE,0,16.2,16.2,3000000
655da5ce0bc4ecf4b936e626,DOZ_BN,B1700057,BANKNIFTY22NOV2343200CE,0,0.75,0.75,5000000
